     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
1985481805,      1023,1437174407,  1062.2,pymatching,d8d8f5e22f73838b060fda7f337183366160faf428e3709ea5adc9a6826864dd,"{""d"":7}",
1763089779,      1048,1276191164,  1327.9,pymatching,c56106c362fbd8c55ae5dee8c1cc3a17d96112abd780b02d5e936d211e884780,"{""d"":9}",
1578129839,      1010,1142317145,  1393.7,pymatching,bab0be15fd23917069f0b7e335c4a78e95069a6109666b44adc58e8af84d527a,"{""d"":11}",
1507988083,      1012,1091553964,  1580.4,pymatching,07ff757e2cdadc4d0993318ba6366fcfff7e996014f611da7f51ac15de1625ef,"{""d"":13}",
1359921198,      1011, 984378230,  1664.6,pymatching,c9f75f54fbf8d63d248005cd04c3e72c87f8e0d6e76f3d5d801637210e053797,"{""d"":15}",
